datetime,GHI,DNI,DHI,Temperature,Wind Speed,Relative Humidity
2020-04-25 14:00:00,78,0,78,35.4,1.9,46.38
2020-04-25 14:30:00,66,0,66,35.2,2.0,46.85
2020-04-25 15:00:00,333,33,308,35.0,2.0,47.22
2020-04-25 15:30:00,99,0,99,34.6,2.0,48.27
2020-04-25 16:00:00,36,0,36,34.2,2.1,49.46
2020-04-25 16:30:00,118,0,118,33.6,1.9,51.19
2020-04-25 17:00:00,18,0,18,33.0,1.8,55.71
2020-04-25 17:30:00,44,0,44,32.0,1.6,58.93
2020-04-25 18:00:00,20,0,20,31.1,1.3,70.54
2020-04-26 06:30:00,50,89,40,26.6,2.0,97.8
2020-04-26 07:00:00,131,192,86,27.200000000000003,2.5,93.76
2020-04-26 07:30:00,272,455,109,27.8,2.6,90.54
2020-04-26 08:00:00,389,550,130,28.4,2.7,83.41
2020-04-26 08:30:00,436,362,227,29.200000000000003,2.6,79.65
2020-04-26 09:00:00,520,351,282,29.9,2.5,72.91
2020-04-26 09:30:00,627,419,307,30.5,2.5,70.46000000000001
2020-04-26 10:00:00,710,451,331,31.1,2.4000000000000004,66.36
2020-04-26 10:30:00,797,484,361,31.5,2.5,64.87
2020-04-26 11:00:00,760,323,454,31.8,2.5,62.64
2020-04-26 11:30:00,937,692,258,32.1,2.6,61.52
2020-04-26 12:00:00,955,693,263,32.4,2.6,59.66
2020-04-26 12:30:00,955,693,264,32.5,2.7,59.33
2020-04-26 13:00:00,569,86,484,32.6,2.8000000000000003,58.22
2020-04-26 13:30:00,566,99,472,32.6,2.9000000000000004,58.22
2020-04-26 14:00:00,829,583,302,32.5,3.0,58.06
2020-04-26 14:30:00,761,558,290,32.300000000000004,3.0,58.66
2020-04-26 15:00:00,603,347,336,32.1,3.0,59.21
2020-04-26 15:30:00,477,247,308,31.9,2.8000000000000003,59.88
2020-04-26 16:00:00,441,362,230,31.700000000000003,2.7,60.57
2020-04-26 16:30:00,287,180,202,31.3,2.3000000000000003,61.96
2020-04-26 17:00:00,176,85,145,30.9,2.0,66.27
2020-04-26 17:30:00,125,140,91,30.200000000000003,1.7000000000000002,68.96000000000001
2020-04-26 18:00:00,51,73,42,29.4,1.5,77.36
2020-04-27 06:30:00,46,53,40,26.4,1.4,96.54
2020-04-27 07:00:00,141,139,108,26.5,2.0,93.82
2020-04-27 07:30:00,52,0,52,26.4,2.3000000000000003,94.47
2020-04-27 08:00:00,61,0,61,26.4,2.7,90.16
2020-04-27 08:30:00,283,66,245,26.5,2.9000000000000004,89.72
2020-04-27 09:00:00,274,26,256,26.5,3.2,86.24
2020-04-27 09:30:00,178,4,175,26.9,3.4000000000000004,84.24
2020-04-27 10:00:00,314,20,298,27.200000000000003,3.5,80.85000000000001
2020-04-27 10:30:00,570,133,450,27.5,3.6,79.45
2020-04-27 11:00:00,569,103,472,27.8,3.7,77.17
2020-04-27 11:30:00,697,198,503,28.1,3.7,75.83
2020-04-27 12:00:00,775,277,499,28.4,3.7,73.98
2020-04-27 12:30:00,756,251,506,28.5,3.7,73.55
2020-04-27 13:00:00,387,23,364,28.6,3.6,72.83
2020-04-27 13:30:00,659,183,485,28.700000000000003,3.4000000000000004,72.41
2020-04-27 14:00:00,602,163,454,28.700000000000003,3.3000000000000003,72.43
2020-04-27 14:30:00,514,122,411,28.8,3.1,71.94
2020-04-27 15:00:00,418,83,354,28.9,2.9000000000000004,71.61
2020-04-27 15:30:00,111,0,111,28.8,2.7,72.03
2020-04-27 16:00:00,30,0,30,28.8,2.5,72.31
2020-04-27 16:30:00,60,0,60,28.5,2.2,73.58
2020-04-27 17:00:00,94,0,94,28.3,2.0,75.87
2020-04-27 17:30:00,15,0,15,27.8,1.7000000000000002,78.18
2020-04-27 18:00:00,33,0,33,27.3,1.4,85.75
2020-04-28 06:30:00,66,233,38,24.8,1.8,94.16
2020-04-28 07:00:00,169,425,66,25.9,2.5,85.34
2020-04-28 07:30:00,285,550,87,26.9,2.8000000000000003,80.48
2020-04-28 08:00:00,405,639,102,28.0,3.1,69.02
2020-04-28 08:30:00,520,701,114,29.1,3.1,64.7
2020-04-28 09:00:00,628,743,124,30.200000000000003,3.0,57.89
2020-04-28 09:30:00,729,778,134,31.0,2.8000000000000003,55.32
2020-04-28 10:00:00,672,350,377,31.9,2.6,52.04
2020-04-28 10:30:00,740,376,400,32.5,2.4000000000000004,50.31
2020-04-28 11:00:00,857,484,398,33.2,2.2,47.83
2020-04-28 11:30:00,960,765,209,33.7,1.9,46.51
2020-04-28 12:00:00,838,393,446,34.2,1.7000000000000002,44.74
2020-04-28 12:30:00,792,301,492,34.5,1.5,43.96
2020-04-28 13:00:00,679,177,505,34.9,1.3,42.59
2020-04-28 13:30:00,583,112,476,34.9,1.2000000000000002,42.55
2020-04-28 14:00:00,566,127,451,35.0,1.1,42.4
2020-04-28 14:30:00,354,29,330,35.0,1.0,42.36
2020-04-28 15:00:00,280,18,266,34.9,0.9,42.67
2020-04-28 15:30:00,288,31,266,34.7,0.9,43.14
2020-04-28 16:00:00,467,441,209,34.5,1.0,43.68
2020-04-28 16:30:00,389,480,160,34.0,1.0,44.9
2020-04-28 17:00:00,220,216,141,33.4,1.1,49.0
2020-04-28 17:30:00,146,247,85,32.4,1.2000000000000002,51.82
2020-04-28 18:00:00,35,0,35,31.3,1.3,64.92
2020-04-29 06:30:00,57,91,45,27.0,1.0,88.5
2020-04-29 07:00:00,154,226,99,28.9,1.0,75.32000000000001
2020-04-29 07:30:00,265,342,141,29.8,0.9,71.53
2020-04-29 08:00:00,378,430,174,30.8,0.8,65.51
2020-04-29 08:30:00,490,500,199,31.700000000000003,0.8,62.25
2020-04-29 09:00:00,594,546,223,32.5,0.8,58.3
2020-04-29 09:30:00,690,588,239,33.1,0.9,56.32
2020-04-29 10:00:00,315,20,299,33.7,1.0,53.48
2020-04-29 10:30:00,73,0,73,34.1,1.0,52.3
2020-04-29 11:00:00,104,0,104,34.5,1.1,50.44
2020-04-29 11:30:00,732,240,497,34.7,1.2000000000000002,49.84
2020-04-29 12:00:00,98,0,98,35.0,1.3,49.05
2020-04-29 12:30:00,196,9,187,35.1,1.4,48.73
2020-04-29 13:00:00,95,0,95,35.300000000000004,1.5,48.03
2020-04-29 13:30:00,556,93,468,35.2,1.5,48.25
2020-04-29 14:00:00,586,147,453,35.2,1.6,48.09
2020-04-29 14:30:00,713,451,333,35.0,1.7000000000000002,48.620000000000005
2020-04-29 15:00:00,630,421,307,34.800000000000004,1.8,49.08
2020-04-29 15:30:00,583,443,281,34.5,1.9,49.9
2020-04-29 16:00:00,447,380,225,34.2,1.9,50.73
2020-04-29 16:30:00,332,307,185,33.7,1.8,52.16
2020-04-29 17:00:00,12,0,12,33.1,1.8,56.26
2020-04-30 06:30:00,51,76,42,26.3,2.1,92.98
2020-04-30 07:00:00,157,227,102,27.1,2.9000000000000004,87.43
2020-04-30 07:30:00,268,340,144,27.9,2.9000000000000004,83.53
2020-04-30 08:00:00,382,431,177,28.8,2.9000000000000004,75.99
2020-04-30 08:30:00,494,500,202,29.9,2.6,71.34
2020-04-30 09:00:00,599,555,222,30.9,2.2,65.14
2020-04-30 09:30:00,695,597,238,31.700000000000003,2.0,62.25
2020-04-30 10:00:00,783,651,236,32.5,1.8,58.47
2020-04-30 10:30:00,853,674,245,33.0,1.6,56.79
2020-04-30 11:00:00,905,682,258,33.6,1.5,54.47
2020-04-30 11:30:00,594,104,492,33.9,1.4,53.56
2020-04-30 12:00:00,608,105,503,34.1,1.3,52.77
2020-04-30 12:30:00,752,246,506,34.2,1.2000000000000002,52.48
2020-04-30 13:00:00,368,21,347,34.300000000000004,1.2000000000000002,52.0
2020-04-30 13:30:00,356,21,336,34.300000000000004,1.2000000000000002,52.0
2020-04-30 14:00:00,725,338,419,34.300000000000004,1.2000000000000002,51.25
2020-04-30 14:30:00,529,138,413,34.1,1.2000000000000002,51.82
2020-04-30 15:00:00,633,432,302,33.9,1.2000000000000002,52.13
2020-04-30 15:30:00,597,535,233,33.5,1.1,53.3
2020-04-30 16:00:00,446,377,225,33.2,1.1,54.5
2020-04-30 16:30:00,312,246,195,32.7,1.1,56.04
2020-04-30 17:00:00,68,0,68,32.2,1.1,59.870000000000005
2020-04-30 17:30:00,49,0,49,31.5,1.2000000000000002,62.34
2020-04-30 18:00:00,22,0,22,30.700000000000003,1.4,70.56
2020-05-01 06:30:00,59,110,46,27.0,1.5,92.05
2020-05-01 07:00:00,157,248,96,28.3,2.0,82.33
2020-05-01 07:30:00,267,363,135,29.4,2.1,77.27
2020-05-01 08:00:00,381,449,167,30.4,2.2,67.4
2020-05-01 08:30:00,492,517,191,31.3,2.1,64.04
2020-05-01 09:00:00,596,565,212,32.300000000000004,2.0,57.42
2020-05-01 09:30:00,692,606,227,32.9,1.8,55.52
2020-05-01 10:00:00,758,559,288,33.5,1.7000000000000002,52.85
2020-05-01 10:30:00,827,584,300,33.9,1.6,51.63
2020-05-01 11:00:00,878,594,314,34.300000000000004,1.4,50.7
2020-05-01 11:30:00,914,606,319,34.5,1.5,50.14
2020-05-01 12:00:00,937,615,324,34.7,1.6,49.89
2020-05-01 12:30:00,937,615,324,34.800000000000004,1.7000000000000002,49.61
2020-05-01 13:00:00,922,622,311,34.800000000000004,1.9,49.51
2020-05-01 13:30:00,771,343,446,34.7,2.0,49.78
2020-05-01 14:00:00,835,615,279,34.5,2.1,50.34
2020-05-01 14:30:00,686,382,365,34.300000000000004,2.1,50.85
2020-05-01 15:00:00,656,497,275,34.1,2.1,51.4
2020-05-01 15:30:00,510,319,293,33.9,2.1,51.97
2020-05-01 16:00:00,435,346,233,33.6,2.1,53.02
2020-05-01 16:30:00,337,325,182,33.1,2.1,54.52
2020-05-01 17:00:00,218,210,142,32.6,2.0,58.77
2020-05-01 17:30:00,155,229,99,31.700000000000003,1.9,61.82
2020-05-01 18:00:00,59,102,46,30.8,1.9,72.18
2020-05-02 06:30:00,59,124,43,27.0,1.1,94.98
2020-05-02 07:00:00,140,207,88,28.1,1.4,86.94
2020-05-02 07:30:00,253,352,124,28.9,1.4,83.10000000000001
2020-05-02 08:00:00,362,412,165,29.700000000000003,1.4,75.38
2020-05-02 08:30:00,503,583,163,30.6,1.3,71.60000000000001
2020-05-02 09:00:00,367,89,307,31.5,1.2000000000000002,64.9
2020-05-02 09:30:00,707,675,188,32.2,1.2000000000000002,62.39
2020-05-02 10:00:00,789,697,202,33.0,1.1,57.88
2020-05-02 10:30:00,859,719,209,33.5,1.0,56.23
2020-05-02 11:00:00,912,731,217,34.0,1.0,53.73
2020-05-02 11:30:00,948,741,221,34.4,1.0,52.55
2020-05-02 12:00:00,967,744,224,34.800000000000004,1.1,51.120000000000005
2020-05-02 12:30:00,967,744,224,35.0,1.3,50.56
2020-05-02 13:00:00,947,736,225,35.2,1.4,49.66
2020-05-02 13:30:00,911,725,222,35.300000000000004,1.6,49.39
2020-05-02 14:00:00,858,713,214,35.300000000000004,1.7000000000000002,49.04
2020-05-02 14:30:00,788,691,207,35.2,1.8,49.31
2020-05-02 15:00:00,705,667,194,35.1,1.9,49.22
2020-05-02 15:30:00,609,627,182,34.800000000000004,2.0,50.04
2020-05-02 16:00:00,503,582,164,34.6,2.1,50.09
2020-05-02 16:30:00,391,515,145,34.0,2.1,51.84
2020-05-02 17:00:00,276,429,119,33.5,2.2,53.96
2020-05-02 17:30:00,164,308,88,32.4,2.0,57.38
2020-05-02 18:00:00,65,154,45,31.3,1.9,67.89
2020-05-03 06:30:00,68,190,43,27.700000000000003,1.9,90.71
2020-05-03 07:00:00,152,273,84,28.9,2.4000000000000004,82.75
2020-05-03 07:30:00,229,246,139,29.6,2.4000000000000004,79.48
2020-05-03 08:00:00,325,283,190,30.3,2.5,73.89
2020-05-03 08:30:00,381,213,257,30.9,2.4000000000000004,71.41
2020-05-03 09:00:00,556,440,256,31.6,2.4000000000000004,67.19
2020-05-03 09:30:00,620,387,323,32.0,2.3000000000000003,65.69
2020-05-03 10:00:00,547,158,414,32.4,2.3000000000000003,62.83
2020-05-03 10:30:00,693,286,435,32.800000000000004,2.2,61.38
2020-05-03 11:00:00,733,282,465,33.2,2.2,58.6
2020-05-03 11:30:00,634,136,501,33.5,2.2,57.63
2020-05-03 12:00:00,828,377,452,33.800000000000004,2.2,55.35
2020-05-03 12:30:00,792,303,490,33.9,2.2,55.04
2020-05-03 13:00:00,807,363,450,34.1,2.2,53.25
2020-05-03 13:30:00,638,163,483,34.1,2.2,53.25
2020-05-03 14:00:00,797,481,363,34.0,2.2,52.53
2020-05-03 14:30:00,771,630,240,33.9,2.3000000000000003,52.82
2020-05-03 15:00:00,657,500,274,33.7,2.4000000000000004,52.7
2020-05-03 15:30:00,561,463,246,33.4,2.4000000000000004,53.59
2020-05-03 16:00:00,457,413,216,33.1,2.4000000000000004,54.52
2020-05-03 16:30:00,379,445,166,32.6,2.3000000000000003,56.07
2020-05-03 17:00:00,267,364,134,32.1,2.2,60.18
2020-05-03 17:30:00,157,250,95,31.200000000000003,2.1,63.32
2020-05-03 18:00:00,60,114,45,30.3,1.9,72.63
2020-05-04 06:30:00,40,0,40,28.0,1.3,92.69
2020-05-04 07:00:00,95,24,89,29.0,1.5,86.64
2020-05-04 07:30:00,116,0,116,29.5,1.4,84.27
2020-05-04 08:00:00,228,66,196,30.1,1.2000000000000002,77.63
2020-05-04 08:30:00,229,23,216,30.6,1.1,75.44
2020-05-04 09:00:00,311,44,281,31.1,1.0,67.74
2020-05-04 09:30:00,392,64,342,31.5,1.1,66.22
2020-05-04 10:00:00,388,40,354,32.0,1.2000000000000002,61.35
2020-05-04 10:30:00,422,41,385,32.5,1.2000000000000002,59.65
2020-05-04 11:00:00,492,58,437,32.9,1.3,56.53
2020-05-04 11:30:00,579,94,487,33.4,1.3,54.91
2020-05-04 12:00:00,567,80,487,33.800000000000004,1.3,52.49
2020-05-04 12:30:00,772,276,497,34.2,1.1,51.29
2020-05-04 13:00:00,739,250,493,34.5,1.0,49.39
2020-05-04 13:30:00,824,446,401,34.7,0.9,48.84
2020-05-04 14:00:00,803,490,360,34.9,0.8,46.67
2020-05-04 14:30:00,399,45,361,34.800000000000004,0.9,46.93
2020-05-04 15:00:00,532,221,363,34.800000000000004,1.0,45.98
2020-05-04 15:30:00,281,29,261,34.5,1.0,46.75
2020-05-04 16:00:00,431,336,235,34.300000000000004,1.1,48.11
2020-05-04 16:30:00,313,249,194,33.800000000000004,1.1,49.46
2020-05-04 17:00:00,241,297,132,33.300000000000004,1.1,53.91
2020-05-04 17:30:00,169,373,76,32.300000000000004,1.0,57.01
2020-05-04 18:00:00,68,204,42,31.3,0.9,71.4
2020-05-05 06:30:00,67,171,45,27.700000000000003,1.3,91.72
2020-05-05 07:00:00,161,323,80,29.5,1.9,80.07000000000001
2020-05-05 07:30:00,211,177,146,30.4,1.9,76.05
2020-05-05 08:00:00,364,413,166,31.3,1.9,69.62
2020-05-05 08:30:00,505,607,150,32.1,1.8,66.55
2020-05-05 09:00:00,610,653,164,32.800000000000004,1.7000000000000002,62.07
2020-05-05 09:30:00,706,690,175,33.5,1.6,59.69
2020-05-05 10:00:00,761,612,245,34.1,1.5,56.47
2020-05-05 10:30:00,829,635,255,34.6,1.5,54.93
2020-05-05 11:00:00,885,652,266,35.1,1.4,52.34
2020-05-05 11:30:00,812,377,442,35.4,1.4,51.43
2020-05-05 12:00:00,830,382,449,35.7,1.4,49.94
2020-05-05 12:30:00,937,665,274,35.9,1.4,49.35
2020-05-05 13:00:00,908,622,298,36.0,1.3,48.6
2020-05-05 13:30:00,872,611,293,35.9,1.4,48.82
2020-05-05 14:00:00,821,597,282,35.9,1.4,48.48
2020-05-05 14:30:00,752,573,270,35.800000000000004,1.4,48.75
2020-05-05 15:00:00,672,546,253,35.7,1.4,48.81
2020-05-05 15:30:00,578,504,235,35.4,1.5,49.620000000000005
2020-05-05 16:00:00,475,454,210,35.2,1.6,50.66
2020-05-05 16:30:00,351,371,173,34.6,1.7000000000000002,52.36
2020-05-05 17:00:00,57,0,57,34.1,1.8,56.870000000000005
2020-05-06 06:30:00,62,108,47,28.6,0.9,93.51
2020-05-06 07:00:00,160,247,97,29.6,1.4,86.01
2020-05-06 07:30:00,269,360,136,30.200000000000003,1.6,83.10000000000001
2020-05-06 08:00:00,383,454,164,30.700000000000003,1.7000000000000002,79.13
2020-05-06 08:30:00,493,522,187,31.3,2.0,76.48
2020-05-06 09:00:00,598,578,203,31.9,2.2,72.26
2020-05-06 09:30:00,693,619,217,32.4,2.4000000000000004,70.25
2020-05-06 10:00:00,785,688,206,32.9,2.5,66.97
2020-05-06 10:30:00,854,710,213,33.300000000000004,2.6,65.49
2020-05-06 11:00:00,908,727,218,33.7,2.8000000000000003,63.02
2020-05-06 11:30:00,944,737,221,34.0,2.8000000000000003,61.98
2020-05-06 12:00:00,964,748,219,34.300000000000004,2.8000000000000003,60.04
2020-05-06 12:30:00,965,748,219,34.4,2.8000000000000003,59.65
2020-05-06 13:00:00,946,745,216,34.5,2.8000000000000003,58.52
2020-05-06 13:30:00,910,735,213,34.5,2.8000000000000003,58.46
2020-05-06 14:00:00,860,731,200,34.6,2.8000000000000003,57.52
2020-05-06 14:30:00,791,710,193,34.5,2.8000000000000003,57.84
2020-05-06 15:00:00,708,693,176,34.4,2.7,57.76
2020-05-06 15:30:00,612,656,166,34.2,2.7,58.34
2020-05-06 16:00:00,508,618,147,33.9,2.7,59.17
2020-05-06 16:30:00,395,552,131,33.4,2.6,60.84
2020-05-06 17:00:00,282,476,107,33.0,2.5,63.870000000000005
2020-05-06 17:30:00,169,353,81,32.0,2.4000000000000004,67.62
2020-05-06 18:00:00,69,191,44,31.1,2.2,75.66
2020-05-07 06:30:00,69,156,48,28.4,1.5,92.23
2020-05-07 07:00:00,157,285,85,29.5,2.1,85.88
2020-05-07 07:30:00,247,309,133,30.200000000000003,2.3000000000000003,82.51
2020-05-07 08:00:00,364,410,167,30.8,2.5,77.59
2020-05-07 08:30:00,386,221,257,31.4,2.7,74.99
2020-05-07 09:00:00,522,345,286,32.0,2.8000000000000003,70.36
2020-05-07 09:30:00,613,370,328,32.5,2.9000000000000004,68.4
2020-05-07 10:00:00,636,285,396,33.0,3.0,64.62
2020-05-07 10:30:00,840,662,242,33.5,3.1,62.84
2020-05-07 11:00:00,893,680,247,33.9,3.2,59.66
2020-05-07 11:30:00,928,691,251,34.2,3.2,58.620000000000005
2020-05-07 12:00:00,948,693,257,34.5,3.3000000000000003,56.56
2020-05-07 12:30:00,948,693,257,34.7,3.3000000000000003,55.94
2020-05-07 13:00:00,927,680,261,34.800000000000004,3.4000000000000004,55.05
2020-05-07 13:30:00,891,669,256,34.800000000000004,3.5,55.05
2020-05-07 14:00:00,839,657,247,34.800000000000004,3.5,54.79
2020-05-07 14:30:00,770,633,238,34.7,3.5,55.09
2020-05-07 15:00:00,689,607,223,34.5,3.5,55.61
2020-05-07 15:30:00,594,566,209,34.1,3.5,56.85
2020-05-07 16:00:00,494,523,189,33.800000000000004,3.5,58.01
2020-05-07 16:30:00,384,454,166,33.2,3.3000000000000003,59.98
2020-05-07 17:00:00,272,378,134,32.7,3.0,63.55
2020-05-07 17:30:00,162,262,97,31.9,2.7,66.47
2020-05-07 18:00:00,46,20,43,31.0,2.4000000000000004,73.9
2020-05-08 06:30:00,73,188,48,28.3,1.4,93.79
2020-05-08 07:00:00,161,306,83,29.200000000000003,1.8,87.5
2020-05-08 07:30:00,254,335,129,29.6,1.7000000000000002,85.60000000000001
2020-05-08 08:00:00,356,379,174,30.1,1.6,80.63
2020-05-08 08:30:00,443,362,230,30.700000000000003,1.7000000000000002,78.0
2020-05-08 09:00:00,543,397,272,31.3,1.7000000000000002,72.35000000000001
2020-05-08 09:30:00,610,366,329,31.9,1.9,69.94
2020-05-08 10:00:00,560,173,414,32.4,2.1,66.59
2020-05-08 10:30:00,856,726,200,32.800000000000004,2.3000000000000003,65.12
2020-05-08 11:00:00,911,750,199,33.1,2.5,62.89
2020-05-08 11:30:00,946,759,202,33.4,2.5,61.79
2020-05-08 12:00:00,966,767,201,33.7,2.6,59.61
2020-05-08 12:30:00,965,767,201,33.800000000000004,2.5,59.22
2020-05-08 13:00:00,936,723,227,33.9,2.5,57.88
2020-05-08 13:30:00,899,713,224,33.800000000000004,2.4000000000000004,58.14
2020-05-08 14:00:00,846,696,219,33.800000000000004,2.3000000000000003,57.44
2020-05-08 14:30:00,777,673,211,33.6,2.1,58.09
2020-05-08 15:00:00,695,645,200,33.4,2.0,58.49
2020-05-08 15:30:00,600,605,188,33.1,1.9,59.48
2020-05-08 16:00:00,495,555,171,32.9,1.7000000000000002,60.56
2020-05-08 16:30:00,360,405,166,32.5,1.6,61.940000000000005
2020-05-08 17:00:00,260,378,121,32.0,1.4,66.18
2020-05-08 17:30:00,162,285,91,31.3,1.3,68.92
2020-05-08 18:00:00,65,142,47,30.6,1.2000000000000002,77.27
2020-05-09 06:30:00,52,45,46,28.1,1.6,94.07
2020-05-09 07:00:00,120,94,96,29.6,2.4000000000000004,85.44
2020-05-09 07:30:00,212,174,147,30.3,2.7,82.09
2020-05-09 08:00:00,245,88,202,31.1,3.0,75.76
2020-05-09 08:30:00,394,237,255,31.700000000000003,3.1,73.23
2020-05-09 09:00:00,494,282,302,32.4,3.2,67.71000000000001
2020-05-09 09:30:00,623,398,317,33.0,3.1,65.47
2020-05-09 10:00:00,715,460,327,33.7,3.1,60.24
2020-05-09 10:30:00,782,462,364,34.300000000000004,3.0,58.26
2020-05-09 11:00:00,845,470,399,34.800000000000004,2.9000000000000004,54.11
2020-05-09 11:30:00,879,463,426,35.2,2.9000000000000004,52.88
2020-05-09 12:00:00,853,419,436,35.6,2.9000000000000004,50.09
2020-05-09 12:30:00,853,418,437,35.9,2.9000000000000004,49.23
2020-05-09 13:00:00,884,469,424,36.2,3.0,47.45
2020-05-09 13:30:00,856,487,395,36.3,3.0,47.19
2020-05-09 14:00:00,797,485,360,36.4,3.0,46.21
2020-05-09 14:30:00,742,512,312,36.3,3.0,46.46
2020-05-09 15:00:00,667,526,264,36.2,3.0,46.05
2020-05-09 15:30:00,557,451,250,35.9,3.0,46.82
2020-05-09 16:00:00,461,426,212,35.6,2.9000000000000004,47.32
2020-05-09 16:30:00,343,342,179,35.0,2.9000000000000004,48.9
2020-05-09 17:00:00,234,264,137,34.5,2.8000000000000003,51.07
2020-05-09 17:30:00,127,136,93,33.300000000000004,2.5,54.59
2020-05-09 18:00:00,55,73,45,32.1,2.1,64.17
2020-05-10 06:30:00,78,253,43,28.4,2.4000000000000004,88.75
2020-05-10 07:00:00,170,355,79,30.5,3.0,75.55
2020-05-10 07:30:00,251,321,132,31.6,3.0,71.05
2020-05-10 08:00:00,367,413,167,32.6,3.0,62.58
2020-05-10 08:30:00,423,306,243,33.5,3.0,59.57
2020-05-10 09:00:00,561,457,248,34.5,3.0,53.2
2020-05-10 09:30:00,640,454,291,35.300000000000004,3.0,50.9
2020-05-10 10:00:00,716,461,327,36.1,3.1,46.93
2020-05-10 10:30:00,792,476,362,36.7,3.0,45.41
2020-05-10 11:00:00,703,243,473,37.3,3.0,43.91
2020-05-10 11:30:00,806,370,444,37.6,3.0,43.16
2020-05-10 12:00:00,702,192,511,37.9,2.9000000000000004,42.66
2020-05-10 12:30:00,820,369,453,38.0,3.1,42.39
2020-05-10 13:00:00,748,267,487,38.1,3.2,42.15
2020-05-10 13:30:00,686,221,476,37.9,3.3000000000000003,42.6
2020-05-10 14:00:00,711,321,421,37.7,3.5,43.12
2020-05-10 14:30:00,648,311,387,37.4,3.5,43.83
2020-05-10 15:00:00,528,216,362,37.0,3.6,45.1
2020-05-10 15:30:00,358,81,303,36.5,3.5,46.34
2020-05-10 16:00:00,335,129,259,36.1,3.4000000000000004,47.82
2020-05-10 16:30:00,237,79,199,35.4,3.0,49.69
2020-05-10 17:00:00,287,513,98,34.7,2.7,53.83
2020-05-10 17:30:00,120,104,94,33.7,2.3000000000000003,56.9
2020-05-10 18:00:00,75,235,44,32.6,1.9,67.1
2020-05-11 06:30:00,51,34,47,28.8,2.0,88.16
2020-05-11 07:00:00,173,373,77,30.0,2.6,81.15
2020-05-11 07:30:00,253,326,131,30.5,2.8000000000000003,78.87
2020-05-11 08:00:00,312,234,199,31.1,2.9000000000000004,73.37
2020-05-11 08:30:00,347,144,262,31.6,3.0,71.32000000000001
2020-05-11 09:00:00,394,117,314,32.2,3.1,65.39
2020-05-11 09:30:00,136,0,136,32.6,3.1,63.940000000000005
2020-05-11 10:00:00,65,0,65,33.0,3.1,60.42
2020-05-11 10:30:00,77,0,77,33.2,2.9000000000000004,59.75
2020-05-11 11:00:00,86,0,86,33.4,2.7,58.44
2020-05-11 11:30:00,177,7,171,33.5,2.6,58.120000000000005
2020-05-11 12:00:00,290,15,276,33.5,2.4000000000000004,58.22
2020-05-11 12:30:00,409,26,383,33.4,2.3000000000000003,58.54
2020-05-11 13:00:00,522,63,459,33.2,2.3000000000000003,59.69
2020-05-11 13:30:00,569,105,469,32.9,2.5,60.64
2020-05-11 14:00:00,650,229,444,32.6,2.7,62.74
2020-05-11 14:30:00,483,98,401,32.1,3.0,64.53
2020-05-11 15:00:00,179,4,176,31.700000000000003,3.3000000000000003,67.7
2020-05-11 15:30:00,35,0,35,31.200000000000003,3.6,69.64
2020-05-11 16:00:00,54,0,54,30.700000000000003,3.8,73.82000000000001
2020-05-11 16:30:00,131,0,131,30.200000000000003,3.8,76.03
2020-05-11 17:00:00,232,253,138,29.8,3.8,80.54
2020-05-11 17:30:00,151,259,86,29.200000000000003,3.3000000000000003,83.36
2020-05-11 18:00:00,72,157,51,28.700000000000003,2.9000000000000004,88.25
2020-05-12 06:30:00,75,216,45,25.3,1.4,97.05
2020-05-12 07:00:00,164,311,84,26.8,1.9,88.66
2020-05-12 07:30:00,254,328,131,28.200000000000003,1.7000000000000002,81.8
2020-05-12 08:00:00,304,211,201,29.6,1.4,67.44
2020-05-12 08:30:00,467,433,212,31.1,1.2000000000000002,61.91
2020-05-12 09:00:00,537,380,276,32.6,1.1,47.84
2020-05-12 09:30:00,643,464,286,33.6,1.2000000000000002,45.24
2020-05-12 10:00:00,725,480,320,34.7,1.2000000000000002,39.54
2020-05-12 10:30:00,881,792,165,35.4,1.4,38.01
2020-05-12 11:00:00,842,468,397,36.1,1.5,35.82
2020-05-12 11:30:00,874,460,424,36.6,1.6,34.86
2020-05-12 12:00:00,986,814,175,37.0,1.8,34.26
2020-05-12 12:30:00,848,416,435,37.3,1.8,33.67
2020-05-12 13:00:00,949,752,213,37.5,1.9,33.910000000000004
2020-05-12 13:30:00,914,742,212,37.6,1.9,33.69
2020-05-12 14:00:00,743,397,385,37.6,1.9,33.86
2020-05-12 14:30:00,790,702,200,37.4,1.9,34.230000000000004
2020-05-12 15:00:00,648,486,276,37.3,1.9,34.87
2020-05-12 15:30:00,521,349,283,36.9,1.9,35.63
2020-05-12 16:00:00,506,587,163,36.6,2.0,36.47
2020-05-12 16:30:00,395,521,144,35.9,1.9,37.89
2020-05-12 17:00:00,282,441,119,35.300000000000004,1.9,40.63
2020-05-12 17:30:00,170,323,89,33.9,1.7000000000000002,43.94
2020-05-12 18:00:00,71,174,48,32.4,1.5,57.25
2020-05-13 06:30:00,76,201,48,27.4,1.3,87.93
2020-05-13 07:00:00,178,367,83,29.700000000000003,2.0,73.8
2020-05-13 07:30:00,290,485,109,31.0,2.3000000000000003,68.53
2020-05-13 08:00:00,406,574,127,32.300000000000004,2.5,60.11
2020-05-13 08:30:00,517,637,142,33.300000000000004,2.6,56.84
2020-05-13 09:00:00,623,689,152,34.4,2.7,50.85
2020-05-13 09:30:00,719,724,161,35.2,2.8000000000000003,48.6
